timestamp,Ct,Dt,Ht,At,CRGt,risk_pct
1777050481.270453,0.992,0.144,0.825,0.0,0.847,1.1
1777050492.5354393,0.991,0.142,0.83,0.0,0.849,1.08
1777050503.8104162,0.99,0.138,0.835,0.0,0.852,1.06
1777050515.0625207,0.989,0.134,0.84,0.0,0.855,1.03
1777050526.3682368,0.989,0.131,0.845,0.0,0.858,1.01
1777050537.6110818,0.989,0.128,0.84,0.0,0.861,1.01
1777050548.8581238,0.984,0.125,0.835,0.0,0.859,1.03
1777050560.103533,0.979,0.122,0.83,0.0,0.856,1.06
1777050571.338272,0.978,0.12,0.835,0.0,0.858,1.04
1777050582.5894346,0.973,0.118,0.83,0.0,0.855,1.06
1777050593.8698113,0.973,0.116,0.835,0.0,0.857,1.04
1777050605.1441214,0.973,0.115,0.84,0.0,0.858,1.02
1777050616.4499016,0.973,0.113,0.845,0.0,0.86,1.0
1777050637.704125,0.973,0.112,0.85,0.0,0.861,0.98
1777050648.8568377,0.973,0.111,0.855,0.0,0.862,0.97
1777050660.088237,0.973,0.11,0.86,0.0,0.864,0.95
1777050671.3160646,0.974,0.109,0.855,0.0,0.865,0.96
1777050682.5329661,0.974,0.108,0.85,0.0,0.866,0.97
1777050693.7311718,0.975,0.107,0.845,0.0,0.868,0.98
1777050704.9024282,0.975,0.106,0.84,0.0,0.869,0.99
1777050716.0651386,0.976,0.106,0.845,0.0,0.87,0.97
1777050727.2283044,0.976,0.105,0.85,0.0,0.871,0.96
1777050738.4529984,0.977,0.105,0.855,0.0,0.872,0.94
1777050749.6740491,0.977,0.104,0.86,0.0,0.873,0.92
1777050760.8302548,0.978,0.104,0.865,0.0,0.874,0.91
1777050772.0405078,0.979,0.103,0.87,0.0,0.875,0.89
1777050783.2391796,0.979,0.103,0.875,0.0,0.876,0.87
1777050794.365532,0.98,0.103,0.88,0.0,0.877,0.86
1777050805.5399914,0.981,0.102,0.885,0.0,0.878,0.84
1777050816.7084692,0.981,0.102,0.89,0.0,0.879,0.83
1777050827.8729937,0.982,0.102,0.895,0.0,0.88,0.81
1777050839.0287373,0.983,0.102,0.9,0.0,0.881,0.8
1777050850.20405,0.983,0.102,0.905,0.0,0.882,0.79
1777050861.3967032,0.982,0.117,0.904,0.001,0.865,0.83
1777050872.8188994,0.977,0.117,0.899,0.001,0.86,0.85
1777050884.114922,0.978,0.118,0.904,0.0,0.86,0.84
1777050895.4780889,0.976,0.116,0.903,0.001,0.861,0.84
1777050906.9536302,0.976,0.114,0.902,0.002,0.861,0.84
1777050918.3328927,0.975,0.113,0.902,0.002,0.862,0.84
1777050929.7488294,0.974,0.111,0.901,0.002,0.863,0.84
1777050941.0911007,0.973,0.11,0.9,0.003,0.863,0.84
1777050952.314396,0.968,0.136,0.895,0.003,0.832,0.94
1777050963.569975,0.963,0.167,0.89,0.002,0.796,1.06
1777050974.777184,0.958,0.196,0.885,0.002,0.763,1.19
1777050986.055425,0.96,0.223,0.89,0.002,0.736,1.26
1777050997.3932238,0.961,0.252,0.895,0.002,0.709,1.35
1777051008.5672705,0.962,0.284,0.9,0.002,0.678,1.45
1777051019.8200417,0.963,0.314,0.905,0.001,0.649,1.56
1777051031.3056524,0.964,0.293,0.91,0.001,0.671,1.44
1777051042.6906202,0.965,0.274,0.915,0.001,0.692,1.34
1777051054.0481303,0.96,0.261,0.92,0.001,0.7,1.29
1777051065.3912396,0.955,0.245,0.925,0.001,0.711,1.23
1777051076.754323,0.95,0.23,0.93,0.001,0.72,1.18
1777051088.053714,0.945,0.217,0.934,0.001,0.728,1.13
1777051099.3939214,0.94,0.205,0.938,0.001,0.735,1.1
1777051110.7877903,0.941,0.195,0.941,0.001,0.747,1.05
1777051122.1488764,0.943,0.188,0.945,0.001,0.754,1.01
1777051133.5041785,0.944,0.184,0.948,0.001,0.76,0.99
1777051144.904314,0.945,0.176,0.951,0.001,0.77,0.96
1777051156.0902996,0.947,0.19,0.953,0.001,0.756,0.98
1777051167.3138418,0.948,0.216,0.956,0.0,0.732,1.05
1777051178.550881,0.95,0.205,0.958,0.0,0.745,1.0
1777051189.770851,0.951,0.194,0.961,0.0,0.757,0.96
1777051200.9302523,0.953,0.185,0.963,0.0,0.768,0.93
1777051212.1254542,0.954,0.176,0.965,0.0,0.778,0.89
1777051223.317712,0.956,0.169,0.966,0.0,0.787,0.87
1777051234.3912246,0.957,0.162,0.968,0.0,0.795,0.84
1777051245.5644026,0.959,0.156,0.97,0.0,0.803,0.82
1777051256.7558012,0.96,0.15,0.971,0.0,0.81,0.8
1777051267.95659,0.961,0.145,0.973,0.0,0.816,0.78
1777051279.1372752,0.956,0.141,0.974,0.0,0.816,0.78
1777051290.3316402,0.951,0.137,0.975,0.0,0.815,0.78
1777051301.5396252,0.946,0.133,0.977,0.0,0.813,0.78
1777051312.5913472,0.941,0.165,0.978,0.0,0.777,0.86
1777051323.812854,0.936,0.193,0.979,0.0,0.743,0.95
1777051335.0224583,0.931,0.184,0.98,0.0,0.747,0.94
1777051346.2106822,0.926,0.175,0.981,0.0,0.751,0.92
1777051357.4082472,0.921,0.168,0.982,0.0,0.753,0.91
1777051368.6342037,0.916,0.161,0.983,0.0,0.755,0.91
1777051466.4551325,1.0,0.1,0.8,0.0,0.9,1.03
1777051477.4943485,0.998,0.1,0.805,0.0,0.898,1.02
1777051488.7136855,0.996,0.1,0.81,0.0,0.896,1.01
1777051499.9212508,0.995,0.1,0.815,0.0,0.895,1.0
1777051510.9388788,0.993,0.1,0.82,0.0,0.893,0.99
1777051522.1305587,0.992,0.1,0.825,0.0,0.892,0.98
1777051533.3381653,0.991,0.1,0.83,0.0,0.891,0.97
1777051544.3242934,0.991,0.1,0.835,0.0,0.891,0.96
1777051555.5571342,0.99,0.1,0.84,0.0,0.89,0.94
1777051566.7500968,0.99,0.1,0.845,0.0,0.89,0.93
1777051577.7640069,0.989,0.1,0.85,0.0,0.889,0.92
1777051588.956296,0.984,0.1,0.845,0.0,0.884,0.95
1777051600.1711931,0.984,0.104,0.85,0.0,0.879,0.94
1777051611.4338226,0.979,0.104,0.855,0.0,0.875,0.94
1777051622.7806044,0.979,0.11,0.86,0.0,0.869,0.95
1777051634.170361,0.979,0.117,0.865,0.0,0.862,0.95
1777051645.5247917,0.979,0.123,0.87,0.0,0.856,0.95
1777051656.8126974,0.979,0.121,0.875,0.0,0.859,0.94
1777051668.0816336,0.979,0.119,0.88,0.0,0.861,0.92
1777051679.2450852,0.98,0.117,0.875,0.0,0.863,0.92
1777051690.4050105,0.98,0.115,0.87,0.0,0.865,0.93
1777051701.539051,0.975,0.114,0.865,0.0,0.862,0.95
1777051712.6858954,0.975,0.112,0.87,0.0,0.863,0.94
1777051723.930792,0.976,0.111,0.875,0.0,0.865,0.92
1777051735.096557,0.976,0.11,0.88,0.0,0.866,0.9
1777051746.3622482,0.977,0.109,0.885,0.0,0.868,0.88
1777051757.5429225,0.977,0.108,0.89,0.0,0.869,0.87
1777051768.7055662,0.978,0.107,0.895,0.0,0.871,0.85
1777051780.0798936,0.978,0.111,0.9,0.0,0.867,0.85
1777051791.25872,0.979,0.11,0.905,0.0,0.869,0.83
1777051802.425437,0.98,0.109,0.91,0.0,0.871,0.81
1777051813.393799,0.98,0.108,0.915,0.0,0.872,0.8
1777051824.5439525,0.981,0.107,0.92,0.0,0.873,0.78
1777051835.722706,0.981,0.107,0.925,0.0,0.875,0.77
1777051846.8967292,0.982,0.106,0.93,0.0,0.876,0.75
1777051858.0853791,0.982,0.105,0.935,0.0,0.877,0.74
1777051869.3282578,0.983,0.107,0.939,0.0,0.876,0.73
1777051880.5579064,0.984,0.106,0.943,0.0,0.877,0.72
1777051891.695851,0.984,0.117,0.947,0.0,0.867,0.74
1777051902.8665814,0.985,0.15,0.951,0.0,0.834,0.8
1777051913.9772723,0.985,0.145,0.954,0.0,0.84,0.78
1777051925.1093073,0.986,0.141,0.957,0.0,0.845,0.76
1777051936.2623248,0.986,0.137,0.96,0.0,0.85,0.75
1777051947.2266543,0.987,0.133,0.962,0.0,0.854,0.73
1777051958.3802867,0.987,0.13,0.964,0.0,0.858,0.72
1777051969.5151627,0.988,0.127,0.967,0.0,0.861,0.71
1777052031.30561,1.0,0.47,0.8,0.0,0.53,3.05
1777052042.5929222,0.995,0.147,0.795,0.0,0.848,1.24
1777052053.977328,0.99,0.195,0.79,0.0,0.795,1.46
1777052065.1554418,0.985,0.241,0.785,0.0,0.744,1.72
1777052076.2809737,0.98,0.247,0.78,0.0,0.733,1.8
1777052087.6259756,0.976,0.232,0.775,0.0,0.744,1.77
1777052098.9182749,0.974,0.219,0.77,0.0,0.755,1.74
1777052110.299698,0.973,0.242,0.765,0.0,0.731,1.9
1777052121.589136,0.972,0.279,0.76,0.0,0.694,2.15
1777052132.8669477,0.972,0.316,0.755,0.0,0.657,2.42
1777052144.225135,0.973,0.321,0.75,0.0,0.652,2.49
1777052155.58531,0.974,0.306,0.745,0.0,0.668,2.41
1777052166.894804,0.975,0.285,0.74,0.0,0.69,2.29
1777052178.182543,0.976,0.273,0.745,0.0,0.702,2.18
1777052189.4936714,0.976,0.261,0.75,0.0,0.716,2.07
1777052200.7104747,0.977,0.249,0.755,0.0,0.728,1.97
1777052212.046151,0.978,0.238,0.76,0.0,0.74,1.87
1777052223.458578,0.979,0.224,0.765,0.0,0.755,1.77
1777052235.0853004,0.98,0.212,0.77,0.0,0.768,1.68
1777052246.487624,0.98,0.201,0.775,0.0,0.78,1.6
1777052257.7539606,0.981,0.19,0.78,0.0,0.79,1.53
1777052269.1126525,0.982,0.181,0.785,0.0,0.8,1.46
1777052280.4270802,0.982,0.173,0.79,0.0,0.809,1.41
1777052291.8005087,0.983,0.166,0.795,0.0,0.817,1.35
1777052303.1927385,0.984,0.159,0.8,0.0,0.824,1.3
1777052314.5112782,0.984,0.153,0.805,0.0,0.831,1.26
1777052325.8611689,0.985,0.148,0.81,0.0,0.837,1.22
1777052337.258247,0.985,0.143,0.815,0.0,0.842,1.19
1777052348.68147,0.986,0.139,0.82,0.0,0.847,1.15
1777052359.8611643,0.987,0.135,0.825,0.0,0.851,1.12
1777052370.9324489,0.987,0.132,0.83,0.0,0.856,1.09
1777052382.1022737,0.988,0.128,0.835,0.0,0.859,1.06
1777052393.3913026,0.988,0.126,0.84,0.0,0.863,1.04
1777052404.6309748,0.989,0.158,0.845,0.0,0.831,1.12
1777052415.9064689,0.989,0.157,0.85,0.0,0.832,1.1
1777052427.1358902,0.989,0.151,0.855,0.0,0.838,1.07
1777052438.3675892,0.99,0.146,0.86,0.0,0.844,1.03
1777052449.6026025,0.99,0.141,0.865,0.0,0.849,1.0
1777052460.8209183,0.991,0.137,0.87,0.0,0.853,0.97
1777052472.0622082,0.991,0.134,0.875,0.0,0.858,0.95
1777052483.4405086,0.991,0.165,0.88,0.0,0.827,1.03
1777101685.9628706,1.0,0.1,0.8,0.0,0.9,1.05
1777101698.6296172,0.998,0.1,0.805,0.0,0.898,1.04
1777101711.5303957,0.996,0.102,0.81,0.0,0.894,1.04
1777101724.584064,0.995,0.106,0.815,0.0,0.889,1.04
1777101737.6410458,0.994,0.113,0.82,0.0,0.881,1.04
1777101750.7198832,0.993,0.112,0.825,0.0,0.881,1.03
1777101763.574915,0.992,0.146,0.83,0.0,0.846,1.12
1777101776.5212145,0.991,0.176,0.835,0.0,0.815,1.21
1777101790.070693,0.991,0.173,0.84,0.0,0.818,1.18
1777101802.8490086,0.99,0.171,0.845,0.0,0.819,1.16
1777101815.6589334,0.99,0.175,0.85,0.0,0.815,1.16
1777101828.51313,0.99,0.167,0.855,0.0,0.823,1.12
1777101841.1938045,0.99,0.161,0.85,0.0,0.829,1.11
1777101853.930719,0.99,0.155,0.855,0.0,0.835,1.08
1777101867.1185362,0.99,0.177,0.86,0.0,0.813,1.13
1777102097.2409744,1.0,0.1,0.8,0.0,0.9,1.05
1777102109.6901078,0.998,0.1,0.805,0.0,0.898,1.04
1777102122.144772,0.997,0.1,0.81,0.0,0.897,1.03
1777102134.5873623,0.995,0.1,0.815,0.0,0.895,1.02
1777102146.9504302,0.994,0.1,0.82,0.0,0.894,1.01
1777102159.2988539,0.993,0.1,0.825,0.0,0.893,0.99
1777102171.7373526,0.992,0.1,0.83,0.0,0.892,0.98
1777102184.723448,0.992,0.105,0.835,0.0,0.887,0.98
1777102197.6751468,0.991,0.104,0.84,0.0,0.887,0.97
1777102345.5831282,1.0,0.1,0.8,0.0,0.9,1.05
1777102358.6137059,0.998,0.1,0.805,0.0,0.898,1.04
1777102371.3240106,0.997,0.1,0.81,0.0,0.897,1.03
1777102384.2065945,0.995,0.135,0.815,0.0,0.86,1.13
1777102397.0331106,0.994,0.131,0.82,0.0,0.863,1.1
1777102409.7488706,0.993,0.128,0.825,0.0,0.865,1.08
1777102422.5891416,0.992,0.161,0.83,0.0,0.832,1.17
1777102435.5908413,0.992,0.154,0.835,0.0,0.837,1.13
1777102448.9368172,0.991,0.149,0.84,0.0,0.842,1.1
1777102461.972891,0.991,0.148,0.845,0.0,0.843,1.08
1777102474.8022778,0.99,0.182,0.84,0.0,0.808,1.22
1777102487.495639,0.99,0.209,0.835,0.0,0.781,1.34
1777102500.1935565,0.99,0.233,0.83,0.0,0.757,1.45
1777102956.2116725,1.0,0.1,0.8,0.0,0.9,1.05
1777102969.1173186,0.998,0.1,0.805,0.0,0.898,1.04
1777102982.1334877,0.997,0.1,0.81,0.0,0.897,1.03
1777102995.035274,0.995,0.1,0.815,0.0,0.895,1.02
1777103007.885694,0.994,0.1,0.82,0.0,0.894,1.01
1777103021.045842,0.993,0.107,0.825,0.0,0.886,1.01
1777103034.1717145,0.992,0.125,0.83,0.0,0.867,1.06
1777103047.3792856,0.992,0.122,0.835,0.0,0.869,1.03
1777103060.560503,0.991,0.122,0.84,0.0,0.869,1.02
1777103073.7257469,0.991,0.124,0.845,0.0,0.867,1.01
1777103086.5733552,0.99,0.126,0.85,0.0,0.865,1.0
1777103099.3681881,0.99,0.123,0.855,0.0,0.867,0.98
1777103112.2470624,0.99,0.121,0.86,0.0,0.869,0.96
1777103125.093429,0.985,0.119,0.855,0.0,0.866,0.98
1777103137.85769,0.985,0.117,0.85,0.0,0.868,0.99
1777103150.7310534,0.985,0.115,0.845,0.0,0.87,1.0
1777103163.8275645,0.985,0.114,0.85,0.0,0.871,0.98
1777103176.5739267,0.985,0.112,0.855,0.0,0.873,0.96
1777103189.595541,0.985,0.111,0.86,0.0,0.874,0.95
1777103202.6406758,0.98,0.11,0.855,0.0,0.87,0.97
1777103215.6404433,0.98,0.109,0.86,0.0,0.871,0.96
1777103228.7496643,0.975,0.108,0.855,0.0,0.867,0.98
1777103241.7249854,0.97,0.107,0.85,0.0,0.863,1.01
1777103254.7545192,0.97,0.107,0.855,0.0,0.864,0.99
1777103267.8109198,0.97,0.106,0.86,0.0,0.864,0.98
1777103280.7074494,0.97,0.105,0.865,0.0,0.865,0.96
1777103293.7794695,0.971,0.105,0.87,0.0,0.866,0.94
1777103306.6214652,0.966,0.104,0.875,0.0,0.862,0.94
1777103319.4816046,0.961,0.104,0.88,0.0,0.857,0.94
1777103332.1172326,0.961,0.103,0.885,0.0,0.858,0.92
1777103345.0196412,0.962,0.103,0.89,0.0,0.859,0.91
1777103357.835283,0.962,0.105,0.895,0.0,0.858,0.9
1777103370.428123,0.963,0.108,0.9,0.0,0.855,0.89
1777103382.9181433,0.964,0.113,0.905,0.0,0.85,0.89
1777103395.2244623,0.965,0.12,0.91,0.0,0.844,0.89
1777103407.3994465,0.965,0.118,0.915,0.0,0.847,0.87
1777103419.6738431,0.966,0.116,0.92,0.0,0.85,0.85
1777103432.218166,0.967,0.122,0.925,0.0,0.845,0.85
1777103444.4228792,0.968,0.155,0.93,0.0,0.813,0.92
1777103457.0682971,0.969,0.149,0.935,0.0,0.82,0.89
1777103469.829061,0.97,0.144,0.939,0.0,0.826,0.86
1777103482.6669917,0.971,0.14,0.943,0.0,0.831,0.84
1777103495.5271928,0.972,0.136,0.947,0.0,0.836,0.82
1777103508.2820039,0.973,0.132,0.95,0.0,0.84,0.8
1777103521.4347787,0.974,0.164,0.953,0.0,0.81,0.87
1777103534.2290845,0.974,0.209,0.956,0.0,0.766,0.98
1777103547.2445598,0.975,0.253,0.959,0.0,0.723,1.1
1777103560.259754,0.976,0.237,0.961,0.0,0.739,1.04
1777103573.0988457,0.977,0.224,0.964,0.0,0.753,0.99
1777103585.7630055,0.978,0.211,0.966,0.0,0.766,0.95
1777103598.6164274,0.979,0.2,0.968,0.0,0.778,0.91
1777103611.17936,0.979,0.19,0.97,0.0,0.789,0.88
1777103623.922357,0.974,0.181,0.972,0.0,0.793,0.86
1777103636.4477348,0.975,0.173,0.973,0.0,0.802,0.84
1777103649.3325021,0.976,0.166,0.975,0.0,0.81,0.81
1777103662.1244452,0.976,0.159,0.976,0.0,0.817,0.79
1777103674.9474523,0.977,0.153,0.977,0.0,0.824,0.78
1777103687.6680717,0.978,0.148,0.979,0.0,0.83,0.76
1777103700.2469614,0.979,0.143,0.98,0.0,0.835,0.74
1777103712.9435027,0.979,0.139,0.981,0.0,0.84,0.73
1777103725.4116085,0.98,0.135,0.982,0.0,0.845,0.72
1777103738.2831364,0.981,0.131,0.983,0.0,0.849,0.71
1777103750.7082248,0.981,0.128,0.984,0.0,0.853,0.7
1777103763.3390946,0.982,0.125,0.984,0.0,0.856,0.69
1777103775.4918873,0.983,0.123,0.985,0.0,0.86,0.68
1777103787.6375012,0.983,0.121,0.986,0.0,0.863,0.68
1777103799.7669463,0.984,0.119,0.987,0.0,0.865,0.67
1777103811.9678118,0.984,0.117,0.987,0.0,0.868,0.66
1777103824.3345628,0.985,0.115,0.988,0.0,0.87,0.66
1777103836.509771,0.986,0.114,0.989,0.0,0.872,0.65
1777113753.0674167,1.0,0.1,0.8,0.0,0.9,1.06
1777113766.2789896,0.998,0.1,0.805,0.0,0.898,1.05
1777113779.517069,0.997,0.1,0.81,0.0,0.897,1.04
1777113792.9089937,0.995,0.1,0.815,0.0,0.895,1.03
1777113805.9715242,0.994,0.1,0.82,0.0,0.894,1.02
1777113819.120359,0.993,0.1,0.825,0.0,0.893,1.01
1777113832.054855,0.993,0.1,0.83,0.0,0.893,0.99
1777113845.0182126,0.992,0.1,0.835,0.0,0.892,0.98
1777113857.9740148,0.992,0.1,0.84,0.0,0.892,0.97
1777113870.9509592,0.991,0.1,0.845,0.0,0.891,0.96
1777113883.9535115,0.991,0.1,0.84,0.0,0.891,0.97
1777113927.1154578,0.991,0.1,0.835,0.0,0.891,0.99
1777113940.4539683,0.991,0.1,0.83,0.0,0.891,1.0
1777113953.618734,0.986,0.1,0.825,0.0,0.886,1.03
1777113967.0064654,0.981,0.1,0.82,0.0,0.881,1.06
1777113980.1951725,0.976,0.1,0.815,0.0,0.876,1.09
1777113993.692788,0.971,0.135,0.81,0.0,0.836,1.24
1777114007.081818,0.966,0.166,0.805,0.0,0.799,1.4
1777114020.3579812,0.961,0.16,0.8,0.0,0.801,1.42
1777114033.5623288,0.956,0.154,0.805,0.0,0.802,1.39
1777114046.6272142,0.956,0.148,0.81,0.0,0.807,1.35
1777114060.0098438,0.956,0.146,0.815,0.0,0.811,1.32
1777114073.069094,0.957,0.143,0.82,0.0,0.814,1.29
1777114086.1834815,0.952,0.139,0.815,0.0,0.813,1.31
1777114099.230118,0.952,0.135,0.82,0.0,0.817,1.28
1777114112.2670667,0.953,0.131,0.825,0.0,0.822,1.24
1777114125.4131796,0.954,0.128,0.83,0.0,0.826,1.21
1777114138.778729,0.955,0.125,0.835,0.0,0.829,1.18
1777114151.9771433,0.956,0.125,0.84,0.0,0.83,1.16
1777268343.1021404,1.0,0.1,0.8,0.0,0.9,1.06
1777268354.292954,0.998,0.107,0.805,0.0,0.891,1.08
1777268365.5696664,0.997,0.107,0.81,0.0,0.89,1.06
1777268376.7674189,0.996,0.106,0.815,0.0,0.89,1.05
1777268387.9001944,0.994,0.105,0.82,0.0,0.889,1.04
1777268399.0439663,0.994,0.105,0.825,0.0,0.889,1.02
1777268410.1229668,0.993,0.104,0.83,0.0,0.889,1.01
1777268421.2903755,0.992,0.104,0.835,0.0,0.888,0.99
1777268432.3914976,0.992,0.103,0.84,0.0,0.888,0.98
1777268443.392992,0.991,0.103,0.845,0.0,0.888,0.97
1777268454.4388797,0.991,0.103,0.85,0.0,0.888,0.95
1777268465.7029996,0.991,0.103,0.855,0.0,0.888,0.94
1777268476.9285035,0.991,0.102,0.85,0.0,0.888,0.95
1777268488.0672789,0.991,0.109,0.845,0.0,0.881,0.98
1777268499.0332325,0.991,0.116,0.84,0.0,0.875,1.02
1777268509.9859693,0.991,0.114,0.845,0.0,0.876,1.0
1777268521.065522,0.986,0.122,0.84,0.0,0.863,1.05
1777268532.2589276,0.986,0.127,0.845,0.0,0.858,1.05
1777268543.4824102,0.986,0.125,0.85,0.0,0.861,1.03
1777268554.6831417,0.986,0.122,0.855,0.0,0.864,1.01
1777268565.85767,0.986,0.127,0.86,0.0,0.858,1.0
1777268576.9530716,0.986,0.134,0.865,0.0,0.852,1.01
1777268588.1045716,0.986,0.135,0.87,0.0,0.852,1.0
1777268599.1955023,0.986,0.138,0.875,0.0,0.848,0.99
1777268610.3817608,0.987,0.142,0.88,0.0,0.845,0.99
1777268621.3915021,0.987,0.138,0.885,0.0,0.849,0.96
1777268632.7011662,0.987,0.139,0.89,0.0,0.848,0.95
1777268643.7831836,0.988,0.135,0.895,0.0,0.852,0.92
1777268654.8903685,0.988,0.139,0.9,0.0,0.849,0.92
1777268666.0195236,0.988,0.143,0.905,0.0,0.846,0.92
1777268677.2347558,0.989,0.146,0.91,0.0,0.843,0.91
1777268688.5529106,0.989,0.141,0.915,0.0,0.848,0.88
1777268699.5707588,0.989,0.149,0.92,0.0,0.84,0.89
1777268710.6599388,0.99,0.146,0.925,0.0,0.843,0.87
1777268721.6454198,0.99,0.144,0.93,0.0,0.846,0.85
1777268732.7356925,0.99,0.139,0.935,0.0,0.851,0.83
1777268743.9681652,0.991,0.136,0.94,0.0,0.855,0.8
1777268755.1390443,0.991,0.132,0.944,0.0,0.859,0.79
1777268766.2443616,0.991,0.136,0.948,0.0,0.855,0.79
1777268777.295254,0.991,0.15,0.952,0.0,0.841,0.81
1779115746.4834929,1.0,0.1,0.8,0.0,0.9,1.07
1779115759.7236366,0.998,0.104,0.795,0.0,0.894,1.1
1779115773.4810638,0.997,0.114,0.79,0.0,0.883,1.15
1779115786.7515335,0.996,0.15,0.785,0.0,0.846,1.3
1779115799.7052822,0.995,0.18,0.78,0.0,0.815,1.45
1779115812.8184137,0.994,0.174,0.775,0.0,0.82,1.45
1779115825.9128256,0.994,0.169,0.77,0.0,0.824,1.45
1779115839.1127326,0.993,0.197,0.765,0.0,0.796,1.6
1779115852.150475,0.993,0.195,0.76,0.0,0.797,1.61
1779115865.3372655,0.993,0.211,0.755,0.0,0.782,1.71
1779115878.4281046,0.992,0.217,0.75,0.0,0.775,1.77
1779115891.4754164,0.992,0.206,0.745,0.0,0.787,1.74
1779115904.6119967,0.992,0.195,0.743,0.005,0.797,1.73
1779115917.6296763,0.992,0.186,0.738,0.006,0.807,1.71
1779115930.7730079,0.992,0.177,0.733,0.006,0.815,1.69
1779115943.7395442,0.993,0.169,0.728,0.006,0.823,1.67
1779115956.9048371,0.993,0.165,0.733,0.011,0.828,1.66
1779115969.8455093,0.993,0.166,0.738,0.016,0.827,1.67
1779115982.9679477,0.993,0.169,0.733,0.016,0.824,1.71
1779115996.0997663,0.993,0.165,0.728,0.016,0.828,1.71
1779116009.316409,0.994,0.166,0.723,0.016,0.827,1.74
1779116022.5475216,0.994,0.194,0.728,0.016,0.799,1.86
1779116035.4990535,0.994,0.198,0.723,0.016,0.796,1.91
1779116048.5735834,0.994,0.201,0.728,0.015,0.794,1.89
1779116061.6755562,0.994,0.223,0.723,0.015,0.771,2.04
1779116074.607517,0.995,0.211,0.718,0.015,0.784,1.99
1779116087.8267195,0.995,0.215,0.713,0.014,0.78,2.04
1779116101.016328,0.995,0.239,0.708,0.014,0.757,2.22
1779116114.1783936,0.995,0.26,0.703,0.013,0.736,2.38
1779116127.6979625,0.996,0.279,0.708,0.013,0.717,2.47
1779116140.9616804,0.996,0.296,0.703,0.012,0.7,2.62
1779116154.1516316,0.996,0.311,0.698,0.012,0.685,2.77
1779116167.0832367,0.996,0.323,0.693,0.011,0.673,2.9
1779116180.1420329,0.996,0.303,0.688,0.011,0.693,2.78
1779116193.3334732,0.997,0.283,0.683,0.01,0.714,2.65
1779116206.185072,0.997,0.265,0.688,0.01,0.732,2.48
1779116219.1308084,0.997,0.268,0.683,0.009,0.729,2.53
1779116232.1440864,0.997,0.252,0.688,0.009,0.746,2.38
1779116245.110027,0.997,0.241,0.693,0.008,0.756,2.27
1779116258.0785306,0.997,0.245,0.698,0.008,0.752,2.26
1779116271.0203192,0.998,0.231,0.693,0.007,0.767,2.19
1779116283.9591959,0.998,0.217,0.688,0.007,0.78,2.13
1779116296.7916815,0.998,0.241,0.693,0.007,0.757,2.25
1779116309.626945,0.998,0.227,0.688,0.006,0.771,2.19
1779116322.4362333,0.998,0.214,0.693,0.006,0.784,2.08
1779116335.0806808,0.998,0.203,0.688,0.006,0.796,2.04
1779116347.9397001,0.998,0.192,0.693,0.005,0.806,1.94
1779116360.5607274,0.993,0.183,0.688,0.005,0.81,1.95
1779116373.2796593,0.993,0.175,0.683,0.005,0.818,1.93
1779116385.9155746,0.988,0.202,0.678,0.004,0.786,2.14
1779116398.5028439,0.987,0.227,0.673,0.004,0.76,2.34
1779116411.0043688,0.987,0.245,0.678,0.004,0.742,2.43
1779116423.7487576,0.986,0.23,0.673,0.004,0.756,2.37
1779116436.6002588,0.986,0.217,0.678,0.004,0.769,2.25
1779116449.570994,0.986,0.206,0.673,0.003,0.78,2.2
1779116462.3089714,0.986,0.195,0.678,0.003,0.791,2.1
1779116474.8882298,0.986,0.186,0.673,0.003,0.801,2.08
1779116487.549241,0.986,0.177,0.678,0.003,0.809,2.0
1779116500.2134109,0.987,0.169,0.683,0.003,0.817,1.92
1779116512.8840504,0.987,0.162,0.688,0.002,0.825,1.85
1779116525.6476457,0.982,0.156,0.683,0.002,0.826,1.87
1779116538.3369532,0.977,0.151,0.678,0.002,0.826,1.9
1779116551.2684488,0.976,0.148,0.673,0.002,0.828,1.91
1779116564.1615283,0.976,0.143,0.668,0.002,0.833,1.91
1779116577.1034513,0.976,0.145,0.673,0.002,0.831,1.9
1779116590.0626018,0.976,0.14,0.678,0.002,0.836,1.84
1779116602.986002,0.977,0.136,0.683,0.002,0.84,1.79
1779116615.6773636,0.977,0.133,0.688,0.001,0.844,1.74
1779116628.750689,0.977,0.129,0.693,0.001,0.848,1.7
1779116641.4816773,0.978,0.127,0.698,0.001,0.851,1.66
1779116654.2532241,0.979,0.124,0.693,0.001,0.855,1.67
1779116667.1059177,0.974,0.121,0.688,0.001,0.852,1.7
1779116679.987029,0.974,0.119,0.683,0.001,0.855,1.71
1779116692.786201,0.974,0.117,0.678,0.001,0.857,1.73
1779116705.5527837,0.975,0.116,0.673,0.001,0.859,1.74
1779116718.2824402,0.975,0.114,0.668,0.001,0.861,1.76
1779116731.1025019,0.976,0.113,0.663,0.001,0.863,1.78
1779116743.8078375,0.977,0.111,0.658,0.001,0.865,1.79
1779116756.5402098,0.977,0.11,0.653,0.001,0.867,1.81
1779116769.3831923,0.978,0.109,0.648,0.001,0.869,1.82
1779116782.347998,0.979,0.108,0.643,0.001,0.871,1.84
1779116795.1469486,0.98,0.107,0.648,0.001,0.872,1.8
1779116808.1312287,0.981,0.107,0.653,0.001,0.874,1.77
1779116821.0679283,0.981,0.106,0.658,0.001,0.875,1.74
